1975,BFRA,2090,unavailable
1976,CCAC,2083,unavailable
1977,NXE,2079,stocks
1978,AHAC,2078,unavailable
1979,CIG,2078,stocks
1980,ALJJ,2071,stocks
1981,DYN,2071,stocks
1982,CHTR,2068,stocks
1983,HAAC,2068,unavailable
1984,VTSI,2061,stocks
1985,FST,2059,unavailable
1986,XM,2058,stocks
1987,REV,2055,unavailable
1988,ALF,2052,unavailable
1989,ICE,2050,stocks
1990,MTN,2049,stocks
1991,BBGI,2035,stocks
1992,PHM,2035,stocks
1993,SND,2035,stocks
1994,HBAN,2034,stocks
1995,PDS,2031,stocks
1996,ALKS,2030,stocks
1997,DAC,2029,stocks
1998,LOVE,2029,stocks
1999,FRTA,2028,unavailable
2000,SNPS,2028,stocks
2001,VNDA,2024,stocks
2002,DADA,2021,stocks
2003,PCT,2019,stocks
2004,SPWH,2018,stocks
2005,MKC,2015,stocks
2006,MYGN,2014,stocks
2007,WGO,2014,stocks
2008,BGS,2009,stocks
2009,LTRX,2007,stocks
2010,EIGR,2004,stocks
2011,NSYS,2004,stocks
2012,FLEX,2003,stocks
2013,HOV,2003,stocks
2014,LTC,2003,stocks
2015,ORLY,2003,stocks
2016,VIRT,2001,stocks
2017,CUK,2000,stocks
2018,PGNY,1991,stocks
2019,HROW,1989,stocks
2020,MILE,1985,unavailable
2021,APTV,1977,stocks
2022,ITA,1976,etf
2023,DDS,1972,stocks
2024,TDW,1970,stocks
2025,BND,1969,etf
2026,AXU,1968,unavailable
2027,TEDU,1968,stocks
2028,AVLR,1967,unavailable
2029,AXDX,1965,stocks
2030,LPL,1961,stocks
2031,GBS,1960,unavailable
2032,DBI,1958,stocks
2033,LX,1957,stocks
2034,HCA,1956,stocks
2035,FMC,1948,stocks
2036,ZVO,1947,unavailable
2037,SGOC,1946,unavailable
2038,VNCE,1946,stocks
2039,SNDX,1942,stocks
2040,ELOX,1940,stocks
2041,RRGB,1939,stocks
2042,LUNA,1938,stocks
2043,CDNS,1931,stocks
2044,OSPN,1930,stocks
2045,ARAY,1927,stocks
2046,FTK,1927,stocks
2047,SILJ,1927,etf
2048,PRLB,1926,stocks
2049,THCX,1926,etf
2050,NLOK,1919,unavailable
2051,ATY,1918,unavailable
2052,PLCE,1917,stocks
2053,FNGD,1917,etf
2054,IP,1916,stocks
2055,PSNL,1916,stocks
2056,SAIL,1915,unavailable
2057,VDE,1915,etf
2058,LMPX,1911,stocks
2059,PFMT,1911,stocks
2060,SYNA,1907,stocks
2061,CEQP,1906,stocks
2062,THM,1905,stocks
2063,APP,1903,stocks
2064,NNA,1903,unavailable
2065,SFUN,1902,unavailable
2066,AMST,1900,stocks
2067,CHKP,1898,stocks
2068,SVAC,1898,unavailable
2069,XIN,1897,stocks
2070,PPL,1896,stocks
2071,CRNC,1892,stocks
2072,AES,1891,stocks
2073,GLNG,1890,stocks
2074,CNCE,1889,unavailable
2075,AX,1883,stocks
2076,APSG,1882,unavailable
2077,VG,1879,unavailable
2078,CNTY,1877,stocks
2079,CGEN,1875,stocks
2080,LH,1869,stocks
2081,WPC,1868,stocks
2082,ZYXI,1868,stocks
2083,ALRM,1862,stocks
2084,HOLX,1861,stocks
2085,NWG,1860,stocks
2086,CBOE,1859,stocks
2087,ASHR,1859,etf
2088,CHRS,1857,stocks
2089,AMSC,1856,stocks
2090,SUPV,1856,stocks
2091,NSTB,1854,stocks
2092,USFD,1854,stocks
2093,ANPC,1850,stocks
2094,SPNV,1849,unavailable
2095,XAIR,1849,stocks
2096,CARG,1848,stocks
2097,CSPR,1848,unavailable
2098,JCI,1848,stocks
2099,AXTI,1845,stocks
2100,JBL,1842,stocks
2101,ZDGE,1842,stocks
2102,BAX,1841,stocks
2103,TECS,1840,etf
2104,FNV,1839,stocks
2105,KIN,1839,unavailable
2106,AVID,1836,stocks
2107,CNHI,1835,stocks
2108,BREZ,1832,stocks
2109,EBIX,1831,stocks
2110,RGNX,1823,stocks
2111,TCDA,1818,unavailable
2112,CYRX,1816,stocks
2113,DENN,1811,stocks
2114,BILL,1809,stocks
2115,YALA,1808,stocks
2116,FTI,1806,stocks
2117,GOCO,1805,stocks
2118,PFPT,1800,unavailable
2119,AEP,1798,stocks
2120,YUMC,1797,stocks
2121,FGNA,1795,unavailable
2122,SMIT,1795,stocks
2123,EXC,1794,stocks
2124,UBS,1793,stocks
2125,TPIC,1792,stocks
2126,SOHU,1791,stocks
2127,TMQ,1791,stocks
2128,RSVA,1790,unavailable
2129,BLCN,1785,etf
2130,CRTO,1783,stocks
2131,PBTS,1775,stocks
2132,RETA,1775,stocks
2133,OWL,1773,stocks
2134,PRCH,1772,stocks
2135,PVH,1770,stocks
2136,RICE,1768,unavailable
2137,PII,1765,stocks
2138,IDN,1762,stocks
2139,SVFAU,1760,unavailable
2140,APO,1759,stocks
2141,DRV,1758,etf
2142,EGAN,1756,stocks
2143,TRTX,1756,stocks
2144,PTGX,1753,stocks
2145,BLMN,1746,stocks
2146,TXT,1746,stocks
2147,DECK,1743,stocks
2148,MMP,1743,stocks
2149,HP,1742,stocks
2150,CANO,1739,stocks
2151,ERII,1738,stocks
2152,UTSI,1735,stocks
2153,DUO,1734,stocks
2154,APEN,1733,unavailable
2155,CARS,1731,stocks
2156,RARE,1731,stocks
2157,WVE,1730,stocks
2158,EAT,1723,stocks
2159,EVBG,1723,stocks
2160,TROX,1723,stocks
2161,MRSN,1721,stocks
2162,KLR,1720,stocks
2163,GLBL,1716,unavailable
2164,ECL,1711,stocks
2165,TXG,1711,stocks
2166,CFAC,1706,unavailable
2167,ZEPP,1705,stocks
2168,ETN,1704,stocks
2169,CWBR,1703,stocks
2170,IBN,1702,stocks
2171,CPRI,1701,stocks
2172,LHDX,1700,unavailable
2173,SMMT,1700,stocks
2174,IACA,1699,unavailable
2175,SPYD,1698,etf
2176,NAVI,1695,stocks
2177,IPO,1694,etf
2178,QFIN,1693,stocks
2179,RRR,1690,stocks
2180,TFFP,1690,stocks
2181,ETAC,1688,unavailable
2182,GIGM,1688,stocks
2183,CTHR,1685,stocks
2184,BPY,1682,unavailable
2185,EZGO,1681,stocks
2186,SKYY,1681,etf
2187,TSEM,1679,stocks
2188,PRGO,1678,stocks
2189,LHX,1677,stocks
2190,RVNC,1675,stocks
2191,SHLX,1674,unavailable
2192,USCR,1671,unavailable
2193,SSRM,1669,stocks
2194,NXTC,1667,stocks
2195,OPNT,1664,unavailable
2196,GDP,1663,unavailable
2197,IRWD,1663,stocks
2198,YTRA,1663,stocks
2199,CP,1662,stocks
2200,LPSN,1662,stocks
2201,CCO,1661,stocks
2202,DVA,1661,stocks
2203,EDAP,1661,stocks
2204,CHEF,1660,stocks
2205,BURL,1657,stocks
2206,DXF,1657,stocks
2207,STON,1654,unavailable
2208,SCCO,1649,stocks
2209,TDC,1649,stocks
2210,CONX,1648,stocks
2211,MOGU,1647,stocks
2212,CAMT,1646,stocks
2213,ACTG,1645,stocks
2214,IPGP,1645,stocks
2215,LEU,1645,stocks
2216,MPLX,1644,stocks
2217,LXU,1643,stocks
2218,EQT,1642,stocks
2219,INSM,1638,stocks
2220,DLTH,1636,stocks
2221,VIVO,1633,unavailable
2222,MESA,1630,stocks
2223,GPMT,1629,stocks
2224,BEKE,1628,stocks
2225,ALL,1627,stocks
2226,IVZ,1627,stocks
2227,KULR,1626,stocks
2228,MRAM,1626,stocks
2229,VXUS,1624,etf
2230,GLPG,1622,stocks
2231,BGNE,1620,stocks
2232,MTEM,1620,stocks
2233,DIN,1616,stocks
2234,CTAS,1615,stocks
2235,DBD,1615,stocks
2236,HASI,1615,stocks
2237,KRE,1615,etf
2238,JVA,1613,stocks
2239,INVE,1611,stocks
2240,OSN,1611,unavailable
2241,STXS,1610,stocks
2242,KOD,1609,stocks
2243,OLB,1606,stocks
2244,BHVN,1604,stocks
2245,EGHT,1604,stocks
2246,H,1604,stocks
2247,MDLA,1597,unavailable
2248,PLD,1594,stocks
2249,RPD,1594,stocks
2250,ATHM,1593,stocks
2251,NSH,1591,unavailable
2252,NTZ,1585,stocks
2253,VZIO,1584,stocks
2254,CDXS,1583,stocks
2255,OBCI,1582,unavailable
2256,GTBP,1581,stocks
2257,STG,1577,stocks
2258,CLRO,1576,stocks
2259,RGLD,1575,stocks
2260,UTHR,1575,stocks
2261,TNP,1573,stocks
2262,FAII,1571,unavailable
2263,GURE,1571,stocks
2264,SRNG,1568,unavailable
2265,TRP,1568,stocks
2266,ARAV,1567,stocks
2267,SID,1566,stocks
2268,SWAV,1565,stocks
2269,ESI,1564,stocks
2270,SRG,1561,stocks
2271,GSKY,1560,unavailable
2272,AKTS,1559,stocks
2273,WMG,1559,stocks
2274,IBKR,1553,stocks
2275,SJM,1551,stocks
2276,VT,1550,etf
2277,CBRL,1549,stocks
2278,SYRS,1549,stocks
2279,BWAC,1548,stocks
2280,TGI,1548,stocks
2281,NAV,1547,unavailable
2282,ADS,1546,unavailable
2283,GLAD,1546,stocks
2284,QLYS,1546,stocks
2285,COHR,1545,stocks
2286,HBM,1545,stocks
2287,RLGY,1543,unavailable
2288,EVOL,1541,stocks
2289,PLSE,1541,stocks
2290,SIOX,1541,stocks
2291,CIT,1540,unavailable
2292,BNED,1538,stocks
2293,HQY,1538,stocks
2294,NUS,1534,stocks
2295,MANU,1531,stocks
2296,CAMP,1528,stocks
2297,PVAC,1527,unavailable
2298,NSC,1526,stocks
2299,OSMT,1524,unavailable
2300,PEAK,1522,stocks
2301,JNK,1522,etf
2302,TR,1520,stocks
2303,PGR,1518,stocks
2304,COLL,1515,stocks
2305,CPRT,1515,stocks
2306,DAN,1512,stocks
2307,GNPK,1512,unavailable
2308,HFC,1512,unavailable
2309,MSI,1512,stocks
2310,TRV,1511,stocks
2311,VOXX,1511,stocks
2312,WRN,1509,stocks
2313,ANAB,1505,stocks
2314,MSN,1499,stocks
2315,ESSC,1496,unavailable
2316,FLWS,1496,stocks
2317,GPN,1495,stocks
2318,CTMX,1494,stocks
2319,VEA,1494,etf
2320,VHT,1494,etf
2321,CNI,1493,stocks
2322,XENE,1492,stocks
2323,SECO,1491,stocks
2324,JZXN,1488,stocks
2325,MKL,1487,stocks
2326,VEON,1486,stocks
2327,EGRX,1480,stocks
2328,LIXT,1478,stocks
2329,ACM,1477,stocks
2330,FIVG,1476,etf
2331,SNX,1475,stocks
2332,MX,1472,stocks
2333,RUTH,1469,stocks
2334,ATEN,1468,stocks
2335,CASA,1468,stocks
2336,VMC,1468,stocks
2337,SUMR,1467,unavailable
2338,SVMK,1467,unavailable
2339,RGEN,1466,stocks
2340,BL,1465,stocks
2341,CDLX,1465,stocks
2342,GRIN,1464,stocks
2343,PVG,1464,unavailable
2344,APD,1461,stocks
2345,EYEN,1461,stocks
2346,TRMB,1456,stocks
2347,SDIV,1456,etf
2348,XLRN,1454,unavailable
2349,MFC,1453,stocks
2350,PFIE,1449,stocks
2351,STKL,1448,stocks
2352,TRN,1446,stocks
2353,BUR,1445,stocks
2354,CORN,1441,etf
2355,WRK,1439,stocks
2356,THCA,1436,stocks
2357,AMLP,1436,etf
2358,ROK,1434,stocks
2359,MIC,1433,unavailable
2360,WU,1431,stocks
2361,KPLT,1430,stocks
2362,SSO,1430,etf
2363,CRTD,1429,stocks
2364,VER,1428,unavailable
2365,CG,1426,stocks
2366,MTW,1426,stocks
2367,TXRH,1425,stocks
2368,PSA,1421,stocks
2369,MASI,1420,stocks
2370,KOLD,1420,etf
2371,GDOT,1417,stocks
2372,OXSQ,1417,stocks
2373,BLDR,1416,stocks
2374,EAC,1414,stocks
2375,SUP,1414,stocks
2376,TRUP,1413,stocks
2377,PCAR,1410,stocks
2378,QGEN,1407,stocks
2379,CXDC,1406,unavailable
2380,JP,1400,unavailable
2381,RUBY,1400,stocks
2382,PCRX,1397,stocks
2383,TLND,1397,unavailable
2384,JT,1393,stocks
2385,REFR,1393,stocks
2386,TZOO,1393,stocks
2387,IMVT,1392,stocks
2388,VIAV,1392,stocks
2389,BPMC,1391,stocks
2390,SKIN,1390,stocks
2391,MTL,1387,unavailable
2392,FPAC,1386,unavailable
2393,AIEQ,1385,etf
2394,KC,1383,stocks
2395,RVPH,1382,stocks
2396,TDG,1381,stocks
2397,AGI,1379,stocks
2398,PRTA,1377,stocks
2399,AGFS,1376,unavailable
2400,TOUR,1375,stocks
2401,TLS,1374,stocks
2402,NMG,1373,stocks
2403,FITB,1372,stocks
2404,INVA,1372,stocks
2405,NTR,1370,stocks
2406,OMEX,1370,stocks
2407,OPTN,1369,stocks
2408,LDOS,1368,stocks
2409,WTRG,1367,stocks
2410,BRKS,1366,unavailable
2411,ARLP,1364,stocks
2412,MCF,1364,unavailable
2413,HTHT,1363,stocks
2414,TALO,1363,stocks
2415,XPOA,1363,unavailable
2416,VOOG,1363,etf
2417,SWK,1361,stocks
2418,IRTC,1360,stocks
2419,TREX,1359,stocks
2420,BLI,1358,unavailable
2421,MDIA,1358,stocks
2422,CURE,1357,etf
2423,KIM,1356,stocks
2424,RXDX,1356,stocks
2425,UTME,1356,stocks
2426,VIOT,1355,stocks
2427,BTNB,1354,unavailable
2428,BWA,1353,stocks
2429,LEJU,1353,stocks
2430,IGAC,1352,unavailable
2431,LDI,1352,stocks
2432,IYR,1349,etf
2433,LNTH,1348,stocks
2434,USAS,1345,stocks
2435,VGR,1342,stocks
2436,LYB,1341,stocks
2437,FTEC,1340,etf
2438,EWJ,1339,etf
2439,ARCO,1338,stocks
2440,LEE,1338,stocks
2441,MXL,1338,stocks
2442,OIIM,1336,unavailable
2443,UEPS,1336,unavailable
2444,CM,1335,stocks
2445,EVH,1335,stocks
2446,NDLS,1334,stocks
2447,AEY,1332,stocks
2448,LQD,1332,etf
2449,PACE,1330,unavailable
2450,EDC,1328,etf
2451,ETH,1327,etf
2452,GNFT,1327,stocks
2453,LIQT,1327,stocks
2454,DMRC,1325,stocks
2455,PRPH,1325,stocks
2456,DYAI,1324,stocks
2457,VNRX,1324,stocks
2458,ACLS,1323,stocks
2459,ERF,1323,stocks
2460,EAST,1320,stocks
2461,PODD,1320,stocks
2462,CQQQ,1320,etf
2463,ITB,1319,etf
2464,INGN,1317,stocks
2465,XYF,1317,stocks
2466,NTWK,1316,stocks
2467,VNOM,1315,stocks
2468,BNO,1314,etf
2469,IYT,1314,etf
2470,FEDU,1310,stocks
2471,HHC,1310,stocks
2472,CODA,1308,stocks
2473,HNST,1305,stocks
2474,CALX,1303,stocks
2475,JO,1301,etf
2476,SNA,1297,stocks
2477,HEI,1295,stocks
2478,HEI/A,1295,etf
2479,MTZ,1295,stocks
2480,VST,1294,stocks
2481,SNBR,1292,stocks
2482,ASYS,1291,stocks
2483,FSI,1291,stocks
2484,CLMT,1289,stocks
2485,ELSE,1289,stocks
2486,HUN,1289,stocks
2487,ZCMD,1288,stocks
2488,CALM,1287,stocks
2489,DCP,1287,stocks
2490,IZRL,1283,etf
2491,ABC,1282,stocks
2492,GOOD,1282,stocks
2493,JAMF,1282,stocks
2494,PLTK,1282,stocks
2495,TROW,1280,stocks
2496,CRF,1278,stocks
2497,BOOT,1277,stocks
2498,RMD,1276,stocks
2499,KSU,1273,unavailable
2500,VNET,1273,stocks
2501,TRGP,1271,stocks
2502,VTV,1271,etf
2503,DY,1264,stocks
2504,TEN,1264,unavailable
2505,WHLM,1264,stocks
2506,BBD,1263,stocks
2507,VNTR,1261,unavailable
2508,ITUB,1259,stocks
2509,MDCA,1258,unavailable
2510,NTGR,1253,stocks
2511,ASPS,1246,stocks
2512,GRBK,1246,stocks
2513,RCII,1246,unavailable
2514,INDA,1245,etf
2515,AUDC,1244,stocks
2516,MFGP,1242,unavailable
2517,HYFM,1239,stocks
2518,VRSN,1238,stocks
2519,EVER,1237,stocks
2520,ADXN,1236,stocks
2521,CPLP,1235,stocks
2522,ATI,1233,stocks
2523,HDB,1233,stocks
2524,HII,1232,stocks
2525,AIRT,1231,stocks
2526,LFTR,1231,unavailable
2527,GBX,1228,stocks
2528,ESPO,1228,etf
2529,ZYME,1225,stocks
2530,CFG,1223,stocks
2531,FLL,1223,stocks
2532,ITW,1223,stocks
2533,RBBN,1223,stocks
2534,SRTY,1223,etf
2535,COUR,1222,stocks
2536,MLM,1222,stocks
2537,WIT,1222,stocks
2538,BOWX,1220,unavailable
2539,BCE,1217,stocks
2540,AEYE,1216,stocks
2541,CRTX,1215,unavailable
2542,ALLO,1214,stocks
2543,PPG,1213,stocks
2544,MCO,1211,stocks
2545,DRN,1210,etf
2546,MED,1209,stocks
2547,WETF,1209,unavailable
2548,GGAL,1207,stocks
2549,WHLR,1206,stocks
2550,AMZA,1206,etf
2551,ARTW,1204,stocks
2552,SPT,1202,stocks
2553,NHIC,1201,unavailable
2554,CORR,1200,stocks
2555,GNE,1199,stocks
2556,TGA,1199,unavailable
2557,TPX,1199,stocks
2558,CVI,1196,stocks
2559,EGLX,1195,stocks
2560,GLOP,1195,stocks
2561,GO,1195,stocks
2562,TAIT,1195,stocks
2563,BDTX,1194,stocks
2564,SIVB,1194,unavailable
2565,NGM,1191,stocks
2566,INSE,1190,stocks
2567,DMS,1189,stocks
2568,AB,1184,stocks
2569,OPRA,1183,stocks
2570,ENLC,1182,stocks
2571,LPX,1182,stocks
2572,FND,1181,stocks
2573,MIME,1181,unavailable
2574,BAH,1180,stocks
2575,PBPB,1180,stocks
2576,UPC,1179,stocks
2577,REMX,1179,etf
2578,MARPS,1178,stocks
2579,ACMR,1175,stocks
2580,RFIL,1175,stocks
2581,AQN,1170,stocks
2582,RICK,1170,stocks
2583,GOGL,1168,stocks
2584,OUT,1165,stocks
2585,GREK,1165,etf
2586,PCTI,1162,stocks
2587,IMNM,1161,stocks
2588,PFF,1161,etf
2589,MDWD,1160,stocks
2590,MLHR,1159,unavailable
2591,BGCP,1158,stocks
2592,ARC,1155,stocks
2593,MKGI,1155,unavailable
2594,QLI,1154,stocks
2595,BBVA,1152,stocks
2596,TUSK,1151,stocks
2597,AGS,1150,stocks
2598,LTRPA,1150,stocks
2599,ZUMZ,1150,stocks
2600,RMBS,1149,stocks
2601,UPLD,1149,stocks
2602,PRPB,1148,unavailable
2603,OSAT,1147,unavailable
2604,VAPO,1147,stocks
2605,MNPR,1146,stocks
2606,BIS,1146,etf
2607,DNLI,1145,stocks
2608,PHCF,1145,unavailable
2609,SKYW,1142,stocks
2610,AXGN,1140,stocks
2611,FENC,1135,stocks
2612,GPRE,1135,stocks
2613,NEP,1135,stocks
2614,EMKR,1134,stocks
2615,ORN,1132,stocks
2616,RCKT,1132,stocks
2617,INDL,1131,etf
2618,BPT,1127,stocks
2619,CHD,1127,stocks
2620,FRPT,1127,stocks
2621,TSRI,1127,stocks
2622,NERD,1126,etf
2623,ING,1124,stocks
2624,COPX,1124,etf
2625,GMED,1123,stocks
2626,NCR,1122,stocks
2627,AGLE,1120,stocks
2628,JBHT,1120,stocks
2629,HIBB,1118,stocks
2630,SMCI,1118,stocks
2631,SCOR,1117,stocks
2632,MXIM,1116,unavailable
2633,RPAY,1116,stocks
2634,RAPT,1115,stocks
2635,SILV,1115,stocks
2636,TENB,1115,stocks
2637,YPF,1115,stocks
2638,TOMZ,1114,stocks
2639,HCHC,1113,unavailable
2640,ENOB,1112,stocks
2641,NTRA,1110,stocks
2642,IEC,1109,unavailable
2643,QRTEA,1107,stocks
2644,DRD,1105,stocks
2645,FN,1103,stocks
2646,DBA,1103,etf
2647,COMM,1102,stocks
2648,SIMO,1101,stocks
2649,LAND,1099,stocks
2650,FIXX,1096,stocks
2651,MSCI,1094,stocks
2652,PZG,1093,stocks
2653,TEF,1093,stocks
2654,JUPW,1092,stocks
2655,PME,1091,unavailable
2656,RYAM,1091,stocks
2657,HIHO,1090,stocks
2658,NYCB,1089,stocks
2659,LIN,1088,stocks
2660,OIS,1087,stocks
2661,PETQ,1087,stocks
2662,ASPL,1086,unavailable
2663,STAA,1086,stocks
2664,MOHO,1080,unavailable
2665,XCUR,1079,stocks
2666,CTEK,1078,unavailable
2667,PAVE,1077,etf
2668,FRT,1075,stocks
2669,AXLA,1074,stocks
2670,MTG,1071,stocks
2671,XTLB,1069,stocks
2672,GIG,1068,unavailable
2673,MMLP,1068,stocks
2674,EWW,1068,etf
2675,BG,1066,stocks
2676,MFIN,1066,stocks
2677,CO,1065,stocks
2678,ENBL,1064,unavailable
2679,PPC,1064,stocks
2680,MMYT,1063,stocks
2681,SAII,1063,unavailable
2682,CMRE,1062,stocks
2683,HTGC,1060,stocks
2684,LUB,1060,unavailable
2685,NCMI,1060,stocks
2686,GWW,1058,stocks
2687,ICLK,1057,stocks
2688,VCYT,1054,stocks
2689,EFA,1054,etf
2690,INSP,1052,stocks
2691,CVU,1051,stocks
2692,PBA,1051,stocks
2693,TWNK,1051,stocks
2694,VSAT,1051,stocks
2695,AMRC,1049,stocks
2696,APPF,1049,stocks
2697,DGNR,1048,unavailable
2698,GCMG,1048,stocks
2699,RYTM,1048,stocks
2700,ALSK,1045,unavailable
2701,AVYA,1045,unavailable
2702,EVC,1045,stocks
2703,FAT,1043,stocks
2704,FF,1043,stocks
2705,RCUS,1043,stocks
2706,LORL,1042,unavailable
2707,IFBD,1041,stocks
2708,VRA,1041,stocks
2709,CNST,1040,unavailable
2710,NEWA,1040,unavailable
2711,BKD,1039,stocks
2712,BKEP,1039,unavailable
2713,MAG,1039,stocks
2714,GWRE,1037,stocks
2715,TAST,1036,stocks
2716,LEXX,1034,stocks
2717,MTUM,1034,etf
2718,APLS,1033,stocks
2719,PUMP,1033,stocks
2720,SLGL,1033,stocks
2721,AER,1032,stocks
2722,BEPC,1031,stocks
2723,CCF,1031,stocks
2724,AXL,1030,stocks
2725,HLIT,1030,stocks
2726,TRMD,1028,stocks
2727,LGVN,1027,stocks
2728,IHI,1027,etf
2729,DBGI,1026,stocks
2730,SLM,1026,stocks
2731,SJR,1023,unavailable
2732,SXC,1021,stocks
2733,CWEN,1020,stocks
2734,RAVN,1020,unavailable
2735,RFP,1020,unavailable
2736,HBIO,1019,stocks
2737,LGIH,1019,stocks
2738,SFL,1019,stocks
2739,BXMT,1018,stocks
2740,EDZ,1018,etf
2741,SQFT,1017,stocks
2742,AGG,1017,etf
2743,ECOM,1016,unavailable
2744,ODFL,1016,stocks
2745,ALEC,1015,stocks
2746,GIII,1015,stocks
2747,DCRC,1013,unavailable
2748,PALL,1012,etf
2749,DISCB,1011,unavailable
2750,IMPX,1011,unavailable
2751,AYI,1008,stocks
2752,IJR,1008,etf
2753,BKCC,1006,stocks
2754,PTEN,1006,stocks
2755,PWR,1006,stocks
2756,TA,1006,unavailable
2757,ALGT,1004,stocks
2758,OII,1003,stocks
2759,VACQU,1003,unavailable
2760,XYL,1003,stocks
2761,IGV,1003,etf
2762,MDRX,1001,stocks
2763,ZIM,1001,stocks
2764,VVNT,1000,unavailable
2765,GRNV,999,unavailable
2766,ASLE,995,stocks
2767,FTIV,994,unavailable
2768,PEGA,994,stocks
2769,RYAAY,994,stocks
2770,SMLP,993,stocks
2771,CLXT,992,stocks
2772,SMED,992,unavailable
2773,UNM,990,stocks
2774,USX,990,stocks
2775,STT,989,stocks
2776,TLYS,989,stocks
2777,EAF,987,stocks
2778,FIS,987,stocks
2779,VHI,987,stocks
2780,EQX,986,stocks
2781,GEL,986,stocks
2782,ACAC,985,stocks
2783,CTLT,984,stocks
2784,AWR,983,stocks
2785,ALYA,982,stocks
2786,TWCT,982,unavailable
2787,CMC,981,stocks
2788,DX,981,stocks
2789,CSBR,980,stocks
2790,IGLD,980,etf
2791,ATHN,979,unavailable
2792,BJRI,979,stocks
2793,WCLD,978,etf
2794,VVOS,977,stocks
2795,SLP,975,stocks
2796,GXGX,974,unavailable
2797,NARI,974,stocks
2798,CSTM,973,stocks
2799,KRO,973,stocks
2800,BOAC,972,stocks
2801,CB,972,stocks
2802,SPGI,972,stocks
2803,TW,972,stocks
2804,GTN,971,stocks
2805,PH,967,stocks
2806,PMT,967,stocks
2807,PRFX,967,stocks
2808,SRRK,965,stocks
2809,CRSA,964,unavailable
2810,VRNS,964,stocks
2811,ADES,963,stocks
2812,PTC,962,stocks
2813,SA,962,stocks
2814,SRET,962,etf
2815,YAC,961,unavailable
2816,BLL,960,unavailable
2817,LEAF,960,unavailable
2818,CWEB,959,etf
2819,DISCK,958,unavailable
2820,BATT,958,etf
2821,OZK,957,stocks
2822,ITI,956,stocks
2823,QUAD,956,stocks
2824,ASUR,954,stocks
2825,DCPH,953,stocks
2826,DK,953,stocks
2827,BEN,952,stocks
2828,FHN,951,stocks
2829,CNP,950,stocks
2830,CASY,949,stocks
2831,CLNN,948,stocks
2832,CVGI,948,stocks
2833,HNRG,948,stocks
2834,ARI,945,stocks
2835,NYT,945,stocks
2836,BMA,943,stocks
2837,CCLP,943,stocks
2838,AN,942,stocks
2839,GDS,942,stocks
2840,IRIX,942,stocks
2841,GPC,940,stocks
2842,VERY,940,stocks
2843,CONE,939,unavailable
2844,WEAT,938,etf
2845,ATUS,935,stocks
2846,CNTG,935,stocks
2847,BTN,933,unavailable
2848,IBUY,933,etf
2849,XEC,932,unavailable
2850,ELAN,931,stocks
2851,YI,931,stocks
2852,NOAH,930,stocks
2853,AVNW,926,stocks
2854,UVE,926,stocks
2855,TMST,925,stocks
2856,APTS,924,unavailable
2857,ZBH,924,stocks
2858,EPAM,923,stocks
2859,ASND,922,stocks
2860,LOOP,920,stocks
2861,BKR,919,stocks
2862,HRZN,919,stocks
2863,ENTG,918,stocks
2864,AL,917,stocks
2865,TPL,917,stocks
2866,AY,916,stocks
2867,FAN,915,etf
2868,DOC,914,stocks
2869,SMPL,914,stocks
2870,TURN,911,stocks
2871,CNSL,909,stocks
2872,WES,909,stocks
2873,BXC,906,stocks
2874,J,906,stocks
2875,FORM,905,stocks
2876,PSXP,905,unavailable
2877,SREV,903,unavailable
2878,VICI,902,stocks
2879,BKE,901,stocks
2880,WBT,900,unavailable
2881,AMPG,898,stocks
2882,NVRO,898,stocks
2883,THTX,895,stocks
2884,AAWW,894,unavailable
2885,MKTX,894,stocks
2886,DBC,894,etf
2887,KLIC,892,stocks
2888,SAIC,891,stocks
2889,MKSI,890,stocks
2890,TBA,890,unavailable
2891,IEMG,890,etf
2892,CEVA,889,stocks
2893,EFC,889,stocks
2894,ANIP,888,stocks
2895,LAD,888,stocks
2896,CUE,886,stocks
2897,TU,886,stocks
2898,VGK,886,etf
2899,DMAC,885,stocks
2900,VFH,884,etf
2901,GNTX,883,stocks
2902,HSIC,883,stocks
2903,IDCC,883,stocks
2904,PLAB,883,stocks
2905,HBP,881,unavailable
2906,CVA,880,unavailable
2907,NR,880,stocks
2908,DXD,880,etf
2909,CMTL,879,stocks
2910,SWBK,877,unavailable
2911,IDT,876,stocks
2912,MWA,876,stocks
2913,CCM,873,stocks
2914,HIG,872,stocks
2915,MTSI,872,stocks
2916,PLYA,872,stocks
2917,RYB,872,unavailable
2918,AMPH,871,stocks
2919,AVRO,871,stocks
2920,INOD,871,stocks
2921,MHLD,871,stocks
2922,NINE,871,stocks
2923,RSG,871,stocks
2924,COHU,869,stocks
2925,ID,869,stocks
2926,SCVX,869,unavailable
2927,PAYA,868,unavailable
2928,BCOV,867,stocks
2929,PSQ,867,etf
2930,LEAP,865,unavailable
2931,RELI,865,stocks
2932,INS,863,unavailable
2933,NSTG,863,stocks
2934,CHNG,862,unavailable
2935,CURO,862,stocks
2936,FIGS,861,stocks
2937,BZH,860,stocks
2938,PCTY,860,stocks
2939,TVTY,859,unavailable
2940,VRCA,859,stocks
2941,RDVT,858,stocks
2942,SBGI,858,stocks
2943,JMP,856,unavailable
2944,RLGT,855,stocks
2945,KZR,854,stocks
2946,AGFY,853,stocks
2947,ARVN,853,stocks
2948,AAC,851,stocks
2949,XEL,851,stocks
